date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm
2022-04-28,Salad,37,0,0,0,0,27.1,1.6
2022-04-29,Burger,101,0,0,0,0,26.5,0.2
2022-04-29,Pizza,82,0,0,0,0,26.5,0.2
2022-04-29,Pasta,52,0,0,0,0,26.5,0.2
2022-04-29,Salad,43,0,0,0,0,26.5,0.2
2022-04-30,Burger,104,1,0,0,0,28.3,0.8
2022-04-30,Pizza,100,1,0,0,0,28.3,0.8
2022-04-30,Pasta,74,1,0,0,0,28.3,0.8
2022-04-30,Salad,52,1,0,0,0,28.3,0.8
2022-05-01,Burger,120,1,0,0,1,27.9,1.9
2022-05-01,Pizza,98,1,0,0,1,27.9,1.9
2022-05-01,Pasta,76,1,0,0,1,27.9,1.9
2022-05-01,Salad,72,1,0,0,1,27.9,1.9
2022-05-02,Burger,164,0,0,1,1,25.4,1.1
2022-05-02,Pizza,180,0,0,1,1,25.4,1.1
2022-05-02,Pasta,92,0,0,1,1,25.4,1.1
2022-05-02,Salad,98,0,0,1,1,25.4,1.1
2022-05-03,Burger,164,0,0,1,1,27.8,5.0
2022-05-03,Pizza,147,0,0,1,1,27.8,5.0
2022-05-03,Pasta,100,0,0,1,1,27.8,5.0
2022-05-03,Salad,74,0,0,1,1,27.8,5.0
2022-05-04,Burger,111,0,0,0,1,29.1,0.1
2022-05-04,Pizza,72,0,0,0,1,29.1,0.1
2022-05-04,Pasta,56,0,0,0,1,29.1,0.1
2022-05-04,Salad,54,0,0,0,1,29.1,0.1
2022-05-05,Burger,74,0,0,0,1,27.7,14.6
2022-05-05,Pizza,53,0,0,0,1,27.7,14.6
2022-05-05,Pasta,46,0,0,0,1,27.7,14.6
2022-05-05,Salad,29,0,0,0,1,27.7,14.6
2022-05-06,Burger,126,0,0,0,1,28.2,2.8
2022-05-06,Pizza,97,0,0,0,1,28.2,2.8
2022-05-06,Pasta,70,0,0,0,1,28.2,2.8
2022-05-06,Salad,58,0,0,0,1,28.2,2.8
2022-05-07,Burger,169,1,0,0,1,29.5,0.7
2022-05-07,Pizza,123,1,0,0,1,29.5,0.7
2022-05-07,Pasta,99,1,0,0,1,29.5,0.7
2022-05-07,Salad,75,1,0,0,1,29.5,0.7
2022-05-08,Burger,122,1,0,0,0,24.7,0.2
2022-05-08,Pizza,87,1,0,0,0,24.7,0.2
2022-05-08,Pasta,73,1,0,0,0,24.7,0.2
2022-05-08,Salad,47,1,0,0,0,24.7,0.2
2022-05-09,Burger,72,0,0,0,0,26.8,1.2
2022-05-09,Pizza,77,0,0,0,0,26.8,1.2
2022-05-09,Pasta,46,0,0,0,0,26.8,1.2
2022-05-09,Salad,40,0,0,0,0,26.8,1.2
2022-05-10,Burger,84,0,0,0,0,25.4,2.3
2022-05-10,Pizza,67,0,0,0,0,25.4,2.3
2022-05-10,Pasta,45,0,0,0,0,25.4,2.3
2022-05-10,Salad,38,0,0,0,0,25.4,2.3
2022-05-11,Burger,81,0,0,0,0,26.8,2.4
2022-05-11,Pizza,54,0,0,0,0,26.8,2.4
2022-05-11,Pasta,54,0,0,0,0,26.8,2.4
2022-05-11,Salad,35,0,0,0,0,26.8,2.4
2022-05-12,Burger,85,0,0,0,0,27.8,0.3
2022-05-12,Pizza,82,0,0,0,0,27.8,0.3
2022-05-12,Pasta,48,0,0,0,0,27.8,0.3
2022-05-12,Salad,47,0,0,0,0,27.8,0.3
2022-05-13,Burger,78,0,0,0,0,28.3,5.6
2022-05-13,Pizza,60,0,0,0,0,28.3,5.6
2022-05-13,Pasta,54,0,0,0,0,28.3,5.6
2022-05-13,Salad,31,0,0,0,0,28.3,5.6
2022-05-14,Burger,124,1,0,0,0,28.9,0.3
2022-05-14,Pizza,107,1,0,0,0,28.9,0.3
2022-05-14,Pasta,76,1,0,0,0,28.9,0.3
2022-05-14,Salad,50,1,0,0,0,28.9,0.3
2022-05-15,Burger,103,1,0,0,0,28.0,5.7
2022-05-15,Pizza,89,1,0,0,0,28.0,5.7
2022-05-15,Pasta,65,1,0,0,0,28.0,5.7
2022-05-15,Salad,43,1,0,0,0,28.0,5.7
2022-05-16,Burger,84,0,0,0,0,28.3,2.4
2022-05-16,Pizza,67,0,0,0,0,28.3,2.4
2022-05-16,Pasta,50,0,0,0,0,28.3,2.4
2022-05-16,Salad,32,0,0,0,0,28.3,2.4
2022-05-17,Burger,70,0,0,0,0,26.2,9.0
2022-05-17,Pizza,57,0,0,0,0,26.2,9.0
2022-05-17,Pasta,38,0,0,0,0,26.2,9.0
2022-05-17,Salad,27,0,0,0,0,26.2,9.0
2022-05-18,Burger,71,0,0,0,0,28.6,6.2
2022-05-18,Pizza,54,0,0,0,0,28.6,6.2
2022-05-18,Pasta,40,0,0,0,0,28.6,6.2
2022-05-18,Salad,32,0,0,0,0,28.6,6.2
2022-05-19,Burger,79,0,0,0,0,27.8,1.5
2022-05-19,Pizza,65,0,0,0,0,27.8,1.5
2022-05-19,Pasta,51,0,0,0,0,27.8,1.5
2022-05-19,Salad,40,0,0,0,0,27.8,1.5
2022-05-20,Burger,92,0,0,0,0,25.2,5.5
2022-05-20,Pizza,57,0,0,0,0,25.2,5.5
2022-05-20,Pasta,53,0,0,0,0,25.2,5.5
2022-05-20,Salad,40,0,0,0,0,25.2,5.5
2022-05-21,Burger,98,1,0,0,0,27.6,9.8
2022-05-21,Pizza,81,1,0,0,0,27.6,9.8
2022-05-21,Pasta,50,1,0,0,0,27.6,9.8
2022-05-21,Salad,39,1,0,0,0,27.6,9.8
2022-05-22,Burger,100,1,0,0,0,24.5,3.5
2022-05-22,Pizza,98,1,0,0,0,24.5,3.5
2022-05-22,Pasta,75,1,0,0,0,24.5,3.5
2022-05-22,Salad,44,1,0,0,0,24.5,3.5
2022-05-23,Burger,80,0,0,0,0,27.0,1.5
2022-05-23,Pizza,60,0,0,0,0,27.0,1.5
2022-05-23,Pasta,45,0,0,0,0,27.0,1.5
2022-05-23,Salad,30,0,0,0,0,27.0,1.5
2022-05-24,Burger,84,0,0,0,0,26.1,4.0
2022-05-24,Pizza,61,0,0,0,0,26.1,4.0
2022-05-24,Pasta,46,0,0,0,0,26.1,4.0
2022-05-24,Salad,37,0,0,0,0,26.1,4.0
2022-05-25,Burger,63,0,0,0,0,26.2,16.6
2022-05-25,Pizza,55,0,0,0,0,26.2,16.6
2022-05-25,Pasta,43,0,0,0,0,26.2,16.6
2022-05-25,Salad,23,0,0,0,0,26.2,16.6
2022-05-26,Burger,80,0,0,0,0,27.6,0.7
2022-05-26,Pizza,65,0,0,0,0,27.6,0.7
2022-05-26,Pasta,48,0,0,0,0,27.6,0.7
2022-05-26,Salad,44,0,0,0,0,27.6,0.7
2022-05-27,Burger,82,0,0,0,0,29.2,4.2
2022-05-27,Pizza,73,0,0,0,0,29.2,4.2
2022-05-27,Pasta,50,0,0,0,0,29.2,4.2
2022-05-27,Salad,38,0,0,0,0,29.2,4.2
2022-05-28,Burger,134,1,0,0,0,26.7,2.7
2022-05-28,Pizza,111,1,0,0,0,26.7,2.7
2022-05-28,Pasta,66,1,0,0,0,26.7,2.7
2022-05-28,Salad,50,1,0,0,0,26.7,2.7
2022-05-29,Burger,108,1,0,0,0,27.8,3.7
2022-05-29,Pizza,77,1,0,0,0,27.8,3.7
2022-05-29,Pasta,64,1,0,0,0,27.8,3.7
2022-05-29,Salad,40,1,0,0,0,27.8,3.7
2022-05-30,Burger,84,0,0,0,0,26.0,1.1
2022-05-30,Pizza,81,0,0,0,0,26.0,1.1
2022-05-30,Pasta,49,0,0,0,0,26.0,1.1
2022-05-30,Salad,38,0,0,0,0,26.0,1.1
2022-05-31,Burger,91,0,0,0,0,27.5,2.3
2022-05-31,Pizza,74,0,0,0,0,27.5,2.3
2022-05-31,Pasta,51,0,0,0,0,27.5,2.3
2022-05-31,Salad,42,0,0,0,0,27.5,2.3
2022-06-01,Burger,72,0,0,0,0,22.6,5.8
2022-06-01,Pizza,53,0,0,0,0,22.6,5.8
2022-06-01,Pasta,46,0,0,0,0,22.6,5.8
2022-06-01,Salad,32,0,0,0,0,22.6,5.8
2022-06-02,Burger,65,0,0,0,0,25.0,8.4
2022-06-02,Pizza,55,0,0,0,0,25.0,8.4
2022-06-02,Pasta,44,0,0,0,0,25.0,8.4
2022-06-02,Salad,25,0,0,0,0,25.0,8.4
2022-06-03,Burger,65,0,0,0,0,24.6,14.9
2022-06-03,Pizza,55,0,0,0,0,24.6,14.9
2022-06-03,Pasta,46,0,0,0,0,24.6,14.9
2022-06-03,Salad,27,0,0,0,0,24.6,14.9
2022-06-04,Burger,81,1,0,0,0,24.4,12.5
2022-06-04,Pizza,67,1,0,0,0,24.4,12.5
2022-06-04,Pasta,52,1,0,0,0,24.4,12.5
2022-06-04,Salad,40,1,0,0,0,24.4,12.5
2022-06-05,Burger,68,1,0,0,0,22.2,27.8
2022-06-05,Pizza,68,1,0,0,0,22.2,27.8
2022-06-05,Pasta,53,1,0,0,0,22.2,27.8
2022-06-05,Salad,40,1,0,0,0,22.2,27.8
2022-06-06,Burger,59,0,0,0,0,23.6,10.0
2022-06-06,Pizza,49,0,0,0,0,23.6,10.0
2022-06-06,Pasta,36,0,0,0,0,23.6,10.0
2022-06-06,Salad,28,0,0,0,0,23.6,10.0
2022-06-07,Burger,55,0,0,0,0,22.3,18.8
2022-06-07,Pizza,48,0,0,0,0,22.3,18.8
2022-06-07,Pasta,40,0,0,0,0,22.3,18.8
2022-06-07,Salad,22,0,0,0,0,22.3,18.8
2022-06-08,Burger,70,0,0,0,0,24.2,3.0
2022-06-08,Pizza,58,0,0,0,0,24.2,3.0
2022-06-08,Pasta,47,0,0,0,0,24.2,3.0
2022-06-08,Salad,34,0,0,0,0,24.2,3.0
2022-06-09,Burger,95,0,0,0,0,23.4,0.2
2022-06-09,Pizza,66,0,0,0,0,23.4,0.2
2022-06-09,Pasta,49,0,0,0,0,23.4,0.2
2022-06-09,Salad,42,0,0,0,0,23.4,0.2
2022-06-10,Burger,71,0,0,0,0,22.3,1.3
2022-06-10,Pizza,79,0,0,0,0,22.3,1.3
2022-06-10,Pasta,64,0,0,0,0,22.3,1.3
2022-06-10,Salad,43,0,0,0,0,22.3,1.3
2022-06-11,Burger,120,1,0,0,0,25.6,2.2
2022-06-11,Pizza,91,1,0,0,0,25.6,2.2
2022-06-11,Pasta,82,1,0,0,0,25.6,2.2
2022-06-11,Salad,45,1,0,0,0,25.6,2.2
2022-06-12,Burger,73,1,0,0,0,22.2,28.9
2022-06-12,Pizza,69,1,0,0,0,22.2,28.9
2022-06-12,Pasta,49,1,0,0,0,22.2,28.9
2022-06-12,Salad,31,1,0,0,0,22.2,28.9
2022-06-13,Burger,72,0,0,0,0,23.2,0.2
2022-06-13,Pizza,77,0,0,0,0,23.2,0.2
2022-06-13,Pasta,51,0,0,0,0,23.2,0.2
2022-06-13,Salad,39,0,0,0,0,23.2,0.2
2022-06-14,Burger,61,0,0,0,0,24.4,10.3
2022-06-14,Pizza,49,0,0,0,0,24.4,10.3
2022-06-14,Pasta,38,0,0,0,0,24.4,10.3
2022-06-14,Salad,23,0,0,0,0,24.4,10.3
2022-06-15,Burger,84,0,0,0,0,24.4,0.2
2022-06-15,Pizza,72,0,0,0,0,24.4,0.2
2022-06-15,Pasta,51,0,0,0,0,24.4,0.2
2022-06-15,Salad,41,0,0,0,0,24.4,0.2
2022-06-16,Burger,93,0,0,0,0,23.2,1.6
2022-06-16,Pizza,59,0,0,0,0,23.2,1.6
2022-06-16,Pasta,50,0,0,0,0,23.2,1.6
2022-06-16,Salad,28,0,0,0,0,23.2,1.6
2022-06-17,Burger,64,0,0,0,0,24.7,11.2
2022-06-17,Pizza,44,0,0,0,0,24.7,11.2
2022-06-17,Pasta,39,0,0,0,0,24.7,11.2
2022-06-17,Salad,22,0,0,0,0,24.7,11.2
2022-06-18,Burger,98,1,0,0,0,22.1,8.3
2022-06-18,Pizza,76,1,0,0,0,22.1,8.3
2022-06-18,Pasta,60,1,0,0,0,22.1,8.3
2022-06-18,Salad,38,1,0,0,0,22.1,8.3
2022-06-19,Burger,110,1,0,0,0,23.3,0.8
2022-06-19,Pizza,79,1,0,0,0,23.3,0.8
2022-06-19,Pasta,79,1,0,0,0,23.3,0.8
2022-06-19,Salad,51,1,0,0,0,23.3,0.8
2022-06-20,Burger,76,0,0,0,0,23.7,2.8
2022-06-20,Pizza,56,0,0,0,0,23.7,2.8
2022-06-20,Pasta,48,0,0,0,0,23.7,2.8
2022-06-20,Salad,32,0,0,0,0,23.7,2.8
2022-06-21,Burger,74,0,0,0,0,23.9,0.6
2022-06-21,Pizza,64,0,0,0,0,23.9,0.6
2022-06-21,Pasta,60,0,0,0,0,23.9,0.6
2022-06-21,Salad,38,0,0,0,0,23.9,0.6
2022-06-22,Burger,85,0,0,0,0,23.3,1.3
2022-06-22,Pizza,67,0,0,0,0,23.3,1.3
2022-06-22,Pasta,46,0,0,0,0,23.3,1.3
2022-06-22,Salad,41,0,0,0,0,23.3,1.3
2022-06-23,Burger,63,0,0,0,0,24.4,14.3
2022-06-23,Pizza,50,0,0,0,0,24.4,14.3
2022-06-23,Pasta,40,0,0,0,0,24.4,14.3
2022-06-23,Salad,24,0,0,0,0,24.4,14.3
2022-06-24,Burger,85,0,0,0,0,25.6,4.2
2022-06-24,Pizza,71,0,0,0,0,25.6,4.2
2022-06-24,Pasta,63,0,0,0,0,25.6,4.2
2022-06-24,Salad,36,0,0,0,0,25.6,4.2
2022-06-25,Burger,112,1,0,0,0,24.2,0.4
2022-06-25,Pizza,92,1,0,0,0,24.2,0.4
2022-06-25,Pasta,72,1,0,0,0,24.2,0.4
2022-06-25,Salad,54,1,0,0,0,24.2,0.4
2022-06-26,Burger,82,1,0,0,0,24.6,7.5
2022-06-26,Pizza,92,1,0,0,0,24.6,7.5
2022-06-26,Pasta,54,1,0,0,0,24.6,7.5
2022-06-26,Salad,35,1,0,0,0,24.6,7.5
2022-06-27,Burger,58,0,0,0,0,24.9,39.3
2022-06-27,Pizza,48,0,0,0,0,24.9,39.3
2022-06-27,Pasta,38,0,0,0,0,24.9,39.3
2022-06-27,Salad,23,0,0,0,0,24.9,39.3
2022-06-28,Burger,48,0,0,0,0,23.7,14.2
2022-06-28,Pizza,52,0,0,0,0,23.7,14.2
2022-06-28,Pasta,40,0,0,0,0,23.7,14.2
2022-06-28,Salad,20,0,0,0,0,23.7,14.2
2022-06-29,Burger,77,0,0,0,0,22.9,3.2
2022-06-29,Pizza,68,0,0,0,0,22.9,3.2
2022-06-29,Pasta,55,0,0,0,0,22.9,3.2
2022-06-29,Salad,31,0,0,0,0,22.9,3.2
2022-06-30,Burger,58,0,0,0,0,25.3,16.2
2022-06-30,Pizza,39,0,0,0,0,25.3,16.2
2022-06-30,Pasta,34,0,0,0,0,25.3,16.2
2022-06-30,Salad,28,0,0,0,0,25.3,16.2
2022-07-01,Burger,93,0,0,0,0,22.7,2.2
2022-07-01,Pizza,75,0,0,0,0,22.7,2.2
2022-07-01,Pasta,48,0,0,0,0,22.7,2.2
2022-07-01,Salad,36,0,0,0,0,22.7,2.2
2022-07-02,Burger,106,1,0,0,0,23.1,1.9
2022-07-02,Pizza,86,1,0,0,0,23.1,1.9
2022-07-02,Pasta,63,1,0,0,0,23.1,1.9
2022-07-02,Salad,37,1,0,0,0,23.1,1.9
2022-07-03,Burger,76,1,0,0,0,22.4,19.4
2022-07-03,Pizza,41,1,0,0,0,22.4,19.4
2022-07-03,Pasta,50,1,0,0,0,22.4,19.4
2022-07-03,Salad,25,1,0,0,0,22.4,19.4
2022-07-04,Burger,47,0,0,0,0,22.1,33.1
2022-07-04,Pizza,46,0,0,0,0,22.1,33.1
2022-07-04,Pasta,29,0,0,0,0,22.1,33.1
2022-07-04,Salad,24,0,0,0,0,22.1,33.1
2022-07-05,Burger,72,0,0,0,0,21.7,1.3
2022-07-05,Pizza,61,0,0,0,0,21.7,1.3
2022-07-05,Pasta,46,0,0,0,0,21.7,1.3
2022-07-05,Salad,26,0,0,0,0,21.7,1.3
2022-07-06,Burger,60,0,0,0,0,23.7,5.4
2022-07-06,Pizza,54,0,0,0,0,23.7,5.4
2022-07-06,Pasta,34,0,0,0,0,23.7,5.4
2022-07-06,Salad,25,0,0,0,0,23.7,5.4
2022-07-07,Burger,69,0,0,0,0,23.1,1.7
2022-07-07,Pizza,70,0,0,0,0,23.1,1.7
2022-07-07,Pasta,46,0,0,0,0,23.1,1.7
2022-07-07,Salad,32,0,0,0,0,23.1,1.7
2022-07-08,Burger,83,0,0,0,0,23.7,2.2
2022-07-08,Pizza,63,0,0,0,0,23.7,2.2
2022-07-08,Pasta,48,0,0,0,0,23.7,2.2
2022-07-08,Salad,35,0,0,0,0,23.7,2.2
2022-07-09,Burger,82,1,0,0,0,21.7,26.2
2022-07-09,Pizza,61,1,0,0,0,21.7,26.2
2022-07-09,Pasta,49,1,0,0,0,21.7,26.2
2022-07-09,Salad,25,1,0,0,0,21.7,26.2
2022-07-10,Burger,87,1,0,0,0,23.6,5.8
2022-07-10,Pizza,54,1,0,0,0,23.6,5.8
2022-07-10,Pasta,68,1,0,0,0,23.6,5.8
2022-07-10,Salad,33,1,0,0,0,23.6,5.8
2022-07-11,Burger,83,0,0,0,0,23.0,0.3
2022-07-11,Pizza,54,0,0,0,0,23.0,0.3
2022-07-11,Pasta,50,0,0,0,0,23.0,0.3
2022-07-11,Salad,28,0,0,0,0,23.0,0.3
2022-07-12,Burger,63,0,0,0,0,21.8,19.2
2022-07-12,Pizza,45,0,0,0,0,21.8,19.2
2022-07-12,Pasta,30,0,0,0,0,21.8,19.2
2022-07-12,Salad,22,0,0,0,0,21.8,19.2
2022-07-13,Burger,56,0,0,0,0,24.9,9.1
2022-07-13,Pizza,49,0,0,0,0,24.9,9.1
2022-07-13,Pasta,37,0,0,0,0,24.9,9.1
2022-07-13,Salad,27,0,0,0,0,24.9,9.1
2022-07-14,Burger,57,0,0,0,0,23.3,4.8
2022-07-14,Pizza,48,0,0,0,0,23.3,4.8
2022-07-14,Pasta,42,0,0,0,0,23.3,4.8
2022-07-14,Salad,30,0,0,0,0,23.3,4.8
2022-07-15,Burger,70,0,0,0,0,22.2,14.5
2022-07-15,Pizza,51,0,0,0,0,22.2,14.5
2022-07-15,Pasta,37,0,0,0,0,22.2,14.5
2022-07-15,Salad,28,0,0,0,0,22.2,14.5
2022-07-16,Burger,67,1,0,0,0,23.9,15.7
2022-07-16,Pizza,67,1,0,0,0,23.9,15.7
2022-07-16,Pasta,51,1,0,0,0,23.9,15.7
2022-07-16,Salad,37,1,0,0,0,23.9,15.7
2022-07-17,Burger,97,1,0,0,0,22.2,1.2
2022-07-17,Pizza,80,1,0,0,0,22.2,1.2
2022-07-17,Pasta,55,1,0,0,0,22.2,1.2
2022-07-17,Salad,35,1,0,0,0,22.2,1.2
2022-07-18,Burger,59,0,0,0,0,24.4,4.7
2022-07-18,Pizza,44,0,0,0,0,24.4,4.7
2022-07-18,Pasta,39,0,0,0,0,24.4,4.7
2022-07-18,Salad,24,0,0,0,0,24.4,4.7
2022-07-19,Burger,86,0,0,0,0,21.8,0.7
2022-07-19,Pizza,66,0,0,0,0,21.8,0.7
2022-07-19,Pasta,44,0,0,0,0,21.8,0.7
2022-07-19,Salad,38,0,0,0,0,21.8,0.7
2022-07-20,Burger,58,0,0,0,0,23.7,7.0
2022-07-20,Pizza,46,0,0,0,0,23.7,7.0
2022-07-20,Pasta,37,0,0,0,0,23.7,7.0
2022-07-20,Salad,23,0,0,0,0,23.7,7.0
2022-07-21,Burger,71,0,0,0,0,20.7,4.8
2022-07-21,Pizza,65,0,0,0,0,20.7,4.8
2022-07-21,Pasta,47,0,0,0,0,20.7,4.8
2022-07-21,Salad,28,0,0,0,0,20.7,4.8
2022-07-22,Burger,66,0,0,0,0,23.2,29.6
2022-07-22,Pizza,48,0,0,0,0,23.2,29.6
2022-07-22,Pasta,39,0,0,0,0,23.2,29.6
2022-07-22,Salad,25,0,0,0,0,23.2,29.6
2022-07-23,Burger,88,1,0,0,0,23.2,1.0
2022-07-23,Pizza,86,1,0,0,0,23.2,1.0
2022-07-23,Pasta,60,1,0,0,0,23.2,1.0
2022-07-23,Salad,41,1,0,0,0,23.2,1.0
2022-07-24,Burger,104,1,0,0,0,22.7,3.5
2022-07-24,Pizza,85,1,0,0,0,22.7,3.5
2022-07-24,Pasta,62,1,0,0,0,22.7,3.5
2022-07-24,Salad,37,1,0,0,0,22.7,3.5
2022-07-25,Burger,77,0,0,0,0,20.6,1.2
2022-07-25,Pizza,53,0,0,0,0,20.6,1.2
2022-07-25,Pasta,47,0,0,0,0,20.6,1.2
2022-07-25,Salad,26,0,0,0,0,20.6,1.2
2022-07-26,Burger,59,0,0,0,0,21.8,8.0
2022-07-26,Pizza,53,0,0,0,0,21.8,8.0
2022-07-26,Pasta,36,0,0,0,0,21.8,8.0
2022-07-26,Salad,23,0,0,0,0,21.8,8.0
2022-07-27,Burger,55,0,0,0,0,22.6,9.5
2022-07-27,Pizza,46,0,0,0,0,22.6,9.5
2022-07-27,Pasta,34,0,0,0,0,22.6,9.5
2022-07-27,Salad,23,0,0,0,0,22.6,9.5
2022-07-28,Burger,51,0,0,0,0,21.7,9.0
2022-07-28,Pizza,50,0,0,0,0,21.7,9.0
2022-07-28,Pasta,34,0,0,0,0,21.7,9.0
2022-07-28,Salad,22,0,0,0,0,21.7,9.0
2022-07-29,Burger,74,0,0,0,0,23.4,2.6
2022-07-29,Pizza,71,0,0,0,0,23.4,2.6
2022-07-29,Pasta,49,0,0,0,0,23.4,2.6
2022-07-29,Salad,39,0,0,0,0,23.4,2.6
2022-07-30,Burger,81,1,0,0,0,21.7,9.3
2022-07-30,Pizza,79,1,0,0,0,21.7,9.3
2022-07-30,Pasta,44,1,0,0,0,21.7,9.3
2022-07-30,Salad,35,1,0,0,0,21.7,9.3
2022-07-31,Burger,70,1,0,0,0,21.6,18.9
2022-07-31,Pizza,57,1,0,0,0,21.6,18.9
2022-07-31,Pasta,46,1,0,0,0,21.6,18.9
2022-07-31,Salad,29,1,0,0,0,21.6,18.9
2022-08-01,Burger,87,0,0,0,0,23.7,2.1
2022-08-01,Pizza,66,0,0,0,0,23.7,2.1
2022-08-01,Pasta,37,0,0,0,0,23.7,2.1
2022-08-01,Salad,32,0,0,0,0,23.7,2.1
2022-08-02,Burger,67,0,0,0,0,22.5,1.2
2022-08-02,Pizza,69,0,0,0,0,22.5,1.2
2022-08-02,Pasta,54,0,0,0,0,22.5,1.2
2022-08-02,Salad,29,0,0,0,0,22.5,1.2
2022-08-03,Burger,81,0,0,0,0,23.2,2.6
2022-08-03,Pizza,50,0,0,0,0,23.2,2.6
2022-08-03,Pasta,41,0,0,0,0,23.2,2.6
2022-08-03,Salad,28,0,0,0,0,23.2,2.6
2022-08-04,Burger,64,0,0,0,0,22.3,5.9
2022-08-04,Pizza,43,0,0,0,0,22.3,5.9
2022-08-04,Pasta,41,0,0,0,0,22.3,5.9
2022-08-04,Salad,28,0,0,0,0,22.3,5.9
2022-08-05,Burger,82,0,0,0,0,20.1,3.2
2022-08-05,Pizza,68,0,0,0,0,20.1,3.2
2022-08-05,Pasta,61,0,0,0,0,20.1,3.2
2022-08-05,Salad,31,0,0,0,0,20.1,3.2
2022-08-06,Burger,115,1,0,0,0,24.6,0.5
2022-08-06,Pizza,89,1,0,0,0,24.6,0.5
2022-08-06,Pasta,71,1,0,0,0,24.6,0.5
2022-08-06,Salad,43,1,0,0,0,24.6,0.5
2022-08-07,Burger,86,1,0,0,0,22.7,0.8
2022-08-07,Pizza,94,1,0,0,0,22.7,0.8
2022-08-07,Pasta,61,1,0,0,0,22.7,0.8
2022-08-07,Salad,48,1,0,0,0,22.7,0.8
2022-08-08,Burger,47,0,0,0,0,21.0,12.7
2022-08-08,Pizza,42,0,0,0,0,21.0,12.7
2022-08-08,Pasta,38,0,0,0,0,21.0,12.7
2022-08-08,Salad,22,0,0,0,0,21.0,12.7
2022-08-09,Burger,77,0,0,0,0,25.3,0.7
2022-08-09,Pizza,57,0,0,0,0,25.3,0.7
2022-08-09,Pasta,47,0,0,0,0,25.3,0.7
2022-08-09,Salad,35,0,0,0,0,25.3,0.7
2022-08-10,Burger,61,0,0,0,1,23.2,9.9
2022-08-10,Pizza,47,0,0,0,1,23.2,9.9
2022-08-10,Pasta,34,0,0,0,1,23.2,9.9
2022-08-10,Salad,30,0,0,0,1,23.2,9.9
2022-08-11,Burger,58,0,0,0,1,21.2,7.3
2022-08-11,Pizza,65,0,0,0,1,21.2,7.3
2022-08-11,Pasta,47,0,0,0,1,21.2,7.3
2022-08-11,Salad,32,0,0,0,1,21.2,7.3
2022-08-12,Burger,77,0,0,0,1,22.5,15.3
2022-08-12,Pizza,61,0,0,0,1,22.5,15.3
2022-08-12,Pasta,53,0,0,0,1,22.5,15.3
2022-08-12,Salad,31,0,0,0,1,22.5,15.3
2022-08-13,Burger,100,1,0,0,1,22.8,12.5
2022-08-13,Pizza,74,1,0,0,1,22.8,12.5
2022-08-13,Pasta,59,1,0,0,1,22.8,12.5
2022-08-13,Salad,36,1,0,0,1,22.8,12.5
2022-08-14,Burger,92,1,0,0,1,22.1,9.5
2022-08-14,Pizza,74,1,0,0,1,22.1,9.5
2022-08-14,Pasta,64,1,0,0,1,22.1,9.5
2022-08-14,Salad,41,1,0,0,1,22.1,9.5
2022-08-15,Burger,128,0,1,0,1,22.5,7.5
2022-08-15,Pizza,90,0,1,0,1,22.5,7.5
2022-08-15,Pasta,78,0,1,0,1,22.5,7.5
2022-08-15,Salad,37,0,1,0,1,22.5,7.5
2022-08-16,Burger,86,0,0,0,1,22.6,1.3
2022-08-16,Pizza,73,0,0,0,1,22.6,1.3
2022-08-16,Pasta,58,0,0,0,1,22.6,1.3
2022-08-16,Salad,41,0,0,0,1,22.6,1.3
2022-08-17,Burger,72,0,0,0,0,22.4,3.0
2022-08-17,Pizza,40,0,0,0,0,22.4,3.0
2022-08-17,Pasta,45,0,0,0,0,22.4,3.0
2022-08-17,Salad,30,0,0,0,0,22.4,3.0
2022-08-18,Burger,83,0,0,0,0,21.5,1.9
2022-08-18,Pizza,65,0,0,0,0,21.5,1.9
2022-08-18,Pasta,45,0,0,0,0,21.5,1.9
2022-08-18,Salad,34,0,0,0,0,21.5,1.9
2022-08-19,Burger,59,0,0,0,0,22.7,32.9
2022-08-19,Pizza,47,0,0,0,0,22.7,32.9
2022-08-19,Pasta,37,0,0,0,0,22.7,32.9
2022-08-19,Salad,25,0,0,0,0,22.7,32.9
2022-08-20,Burger,103,1,0,0,0,21.7,0.9
2022-08-20,Pizza,89,1,0,0,0,21.7,0.9
2022-08-20,Pasta,69,1,0,0,0,21.7,0.9
2022-08-20,Salad,45,1,0,0,0,21.7,0.9
2022-08-21,Burger,105,1,0,0,0,23.0,2.9
2022-08-21,Pizza,80,1,0,0,0,23.0,2.9
2022-08-21,Pasta,73,1,0,0,0,23.0,2.9
2022-08-21,Salad,36,1,0,0,0,23.0,2.9
2022-08-22,Burger,46,0,0,0,0,22.2,17.4
2022-08-22,Pizza,42,0,0,0,0,22.2,17.4
2022-08-22,Pasta,30,0,0,0,0,22.2,17.4
2022-08-22,Salad,18,0,0,0,0,22.2,17.4
2022-08-23,Burger,57,0,0,0,0,23.1,11.7
2022-08-23,Pizza,43,0,0,0,0,23.1,11.7
2022-08-23,Pasta,33,0,0,0,0,23.1,11.7
2022-08-23,Salad,22,0,0,0,0,23.1,11.7
2022-08-24,Burger,67,0,0,0,0,22.5,2.4
2022-08-24,Pizza,60,0,0,0,0,22.5,2.4
2022-08-24,Pasta,38,0,0,0,0,22.5,2.4
2022-08-24,Salad,30,0,0,0,0,22.5,2.4
